41,0,169,0,293,0,0,0,1746,0,0,179,0,0,0,0,0,0,0,0,0,11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,8973,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,164,362,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,164,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,184,0,0,0,0,0,0,99,0,0,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,96,0,223,0,0,0,0,0,0,0,0,0,0,181,0,4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,71,7,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,238,0,0,0,115,1402,1854,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,9,1911,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,169,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,195,0,0,0,0,119,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,333,0,0,0,0,195,0,0,0,0,52,78,0,0,0,367,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,164,0,0,0,8,165,0,0,2244,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,161,0,0,160,0,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,222,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,310,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,71,0,0,110,0,0,0,0,6,121,0,0,0,0,0,0,79,0,0,0,0,162,0
12,1.784,12,4.6271,12,6.2293,0.20865,0.34384,12,0.048478,0.60938,9.1126,0.49078,0.87231,0.23733,0.092719,0.13585,1.9429,0.27139,1.6192,0.28413,12,0.29812,9.416,9.4393,1.6311,0.64776,2.7861,1.1784,1.38,0.024153,0.58593,0.68405,4.9807,2.0517,0.48061,0.40767,0.63912,0.80981,0.34707,0.95957,0.48488,0.94448,1.2636,1.3883,0.14904,0.070592,12,1.0126,0.70255,3.1534,0.58376,12.096,0.18569,0.17714,0.14462,0.26156,0.24572,0.657,0.17612,0.67242,0.68861,0.51999,0.27956,0.69635,11.004,0.87275,0.16884,3.891,0.84485,0.38518,0.2174,0.0041381,0.042179,0.42205,0.055803,0.52066,11.724,0.75902,2.0844,0.14927,12,1.0769,4.312,0.12161,0.28395,0.18543,0.16901,1.0841,0.21813,10.097,0.41946,0.34354,0.25896,12.095,0.24428,1.5207,0.44743,0.75303,0.51722,0.49244,4.0916,1.4116,0.076546,0.098144,2.3076,0.22374,11.805,8.9196,0.49389,0.13225,1.2506,1.1059,1.0421,0.32995,5.651,0.16914,0.45087,9.8463,1.5359,7.5323,7.8742,1.0352,0.40879,1.537,0.15988,1.8688,0.74593,0.36093,8.0302,1.231,0.10642,12.004,12,0.56556,0.44971,1.629,7.9141,1.3175,1.2051,0.28485,0.32633,2.699,12,0.89178,1.2794,0.99335,0.32884,3.6916,1.0551,12,10.548,0.27064,3.5241,0.95883,0.13921,10.271,0.17945,0.7371,0.13591,2.0595,1.5679,10.688,3.2882,0.090634,1.9652,0.21098,1.4009,1.0945,0.40944,1.2173,1.6143,0.99664,0.48249,0.56968,0.86577,4.9915,0.34885,1.4728,0.93038,0.41209,0.98343,0.23067,0.87323,11.125,5.2725,1.0552,0.32665,0.27042,0.80468,12.01,0.9671,1.9434,2.4042,1.7502,1.7082,0.2237,0.20031,12,6.8424,7.3634,1.7294,0.24702,0.29295,5.4532,1.6924,0.071282,1.7075,0.24187,0.48429,0.15084,0.56528,10.178,1.1928,0.1271,0.40243,0.41358,0.17769,0.14183,0.49436,12.001,12.121,0.18037,0.27789,0.070843,2.5729,0.10805,0.37342,1.6416,0.48094,0.96926,1.7103,0.37326,0.18179,0.58246,0.16389,0.77025,1.0707,12,0.2304,9.1642,0.12218,0.77704,0.15375,0.16568,1.4215,0.16853,1.1815,0.20232,0.39262,0.12632,0.11714,0.11986,9.7433,0.25089,1.6503,0.60812,11.163,0.46268,0.58813,9.8898,0.27328,0.27037,0.18675,0.61516,0.10364,12,12.08,0.75224,0.33244,0.28617,11.826,1.5683,9.2305,0.72546,0.35759,0.31496,0.18614,0.39544,0.69714,0.080427,8.2851,0.77874,0.92235,0.20538,0.33742,0.54884,1.6384,1.2442,0.34109,3.3605,1.1483,0.43818,0.090366,0.2487,0.28446,1.4216,0.71426,11.747,0.79741,2.4196,0.43029,12,0.20574,0.35489,0.13207,1.3202,1.0257,12.028,0.074771,10.578,0.090196,0.80969,0.16141,0.17345,1.0204,1.324,6.3012,0.18825,1.0133,1.6719,12,0.95917,12,1.2729,1.1915,0.53362,0.43914,2.6103,0.045235,0.044974,1.132,2.2645,0.48219,0.47925,0.28406,0.50214,0.38081,0.32101,0.85445,0.51384,1.031,3.0574,0.5428,1.499,0.22406,0.89476,0.11911,0.15813,0.092501,0.49378,0.24327,0.17245,0.18939,0.23623,12.044,0.65462,0.71368,12,0.1796,1.0202,6.0982,0.5576,0.69962,0.22461,0.53308,4.4616,0.097807,0.4721,0.17634,1.1075,1.5121,0.053952,9.1247,0.94563,12,11.809,9.6119,8.158,6.1892,0.45288,0.23811,0.029784,0.33748,0.32608,10.079,0.71004,0.27209,12.037,0.34959,0.2235,0.19838,0.37136,0.12654,2.7231,9.564,0.27118,2.1264,0.19164,1.6133,1.5994,0.34276,0.55325,0.61869,0.91757,0.12208,0.18252,4.5462,0.74509,0.12505,1.6804,0.13623,0.261,0.90609,12.035,1.4536,0.096393,8.3234,0.013542,0.13249,0.85405,0.13184,0.20272,6.7408,11.488,0.21788,0.42358,1.451,2.075,1.5116,0.34583,0.33277,6.5277,0.39702,0.31022,12.013,0.066084,1.1166,12.174,12.051,12,12,2.0739,0.70415,6.631,1.3456,0.089642,0.46006,0.91744,0.061551,7.1297,0.29371,0.85887,0.55371,0.88197,0.62744,0.76464,10.713,7.1066,0.16273,0.30055,0.60464,0.15051,0.78518,0.45609,0.4768,10.929,0.32742,1.1299,0.21591,2.2621,0.29467,0.87315,0.34812,0.72995,0.15538,0.16619,1.3622,10.047,11.488,1.0606,1.6265,0.88993,0.57394,10.398,0.78014,2.8213,1.2172,0.7862,1.1265,0.55053,1.6929,1.0855,0.26174,0.52339,0.094429,9.9642,0.30906,12,0.41211,12,0.02573,0.10619,0.48834,0.82274,0.88592,1.1433,1.9727,0.49428,12.069,1.469,0.64151,0.19172,0.25751,12,0.23958,0.066851,1.0424,0.32937,0.53877,4.5454,0.24289,0.85731,1.1737,7.9917,0.68496,0.50173,0.69538,0.077568,0.62249,0.042908,0.71195,2.7469,1.7953,0.44905,0.28548,12.007,0.16591,5.9439,12,12,0.37597,9.2114,0.88192,0.2306,6.2035,0.34043,0.31705,0.098278,0.59942,0.36433,0.63154,0.025719,0.62317,0.045448,9.6669,0.62313,0.19805,0.082778,1.633,0.31951,0.18695,0.38669,0.34714,0.59528,0.71686,1.2074,8.3857,0.91643,0.77449,0.38898,1.3448,0.20099,0.30014,0.80832,1.2038,0.33749,0.57326,0.33835,0.89378,12,0.3258,12,0.41825,0.36797,0.45767,1.9988,0.91981,12.013,0.6657,0.29336,5.8637,0.94188,1.8187,0.13073,0.55653,0.31597,0.24332,0.078904,1.3903,0.55925,1.8412,12,0.26979,8.2328,0.3176,0.55847,0.26019,0.49511,0.10885,6.6785,12,0.87664,0.81182,0.86929,0.20036,0.49109,7.8175,2.0091,12.068,0.01067,0.44478,1.2608,0.42337,6.4967,0.90558,0.79387,0.74551,12.027,2.524,0.38034,0.34312,0.35479,0.95838,0.3071,0.511,0.052851,0.42501,0.27858,0.54281,1.4114,0.5254,0.38011,1.6502,3.8186,1.093,1.4661,1.4395,12,0.37997,0.54585,0.92036,2.399,1.9088,0.32795,1.7375,0.81273,0.32946,0.56553,0.39154,5.105,0.067296,0.19762,8.7521,0.19846,0.95644,2.3545,11.464,0.37362,12,0.46598,0.3633,12.027,0.20199,0.3747,0.17336,0.21596,1.116,6.2964,0.44519,2.0938,0.17923,0.22357,0.25133,3.2082,9.0246,0.91991,0.065762,12.14,0.16145,0.45089,0.43719,0.22472,12,0.13986,3.5307,0.95328,3.3016,0.30792,0.7428,12.086,0.65985,0.34044,2.2055,1.8465,0.63058,0.21892,1.8928,0.28168,0.97221,0.39161,0.40025,9.3168,2.3214,0.23965,1.4104,1.2084,2.6843,0.14244,0.069147,1.5115,12.047,0.47408,2.7659,0.6123,0.81717,0.53882,0.33603,1.0267,0.88538,0.3089,1.3683,0.53244,0.1761,0.87729,0.63022,12,12,0.20701,3.1631,5.7272,0.371,8.613,0.27479,1.9441,0.37938,0.64301,12.014,12.004,11.645,1.1271,0.32126,12.025,0.18864,0.31962,0.29589,0.48577,0.46495,0.33197,0.79612,5.7237,12.019,2.2256,0.991,2.1229,0.6308,0.29302,0.1175,5.6508,0.16938,12.118,0.74352,0.2485,1.0342,11.183,12.035,0.82155,0.96614,12,8.9812,0.37307,0.084992,0.44991,12.044,0.26559,1.6438,1.3666,0.54016,1.2714,0.64889,0.84032,12,0.18525,10.316,0.20875,11.2,0.9042,10.902,1.1219,12.032,10.337,6.5873,12,0.73093,0.25138,0.28913,0.93303,0.48867,0.21122,12.002,10.752,7.1262,1.1163,1.4856,7.5076,0.38153,0.052813,2.4837,0.22359,3.4925,0.61177,1.635,11.164,0.39857,0.55559,0.44311,0.14446,0.1352,0.91157,2.5273,0.23155,0.48536,0.14933,5.4862,0.91745,2.0831,0.61435,1.7497,1.1307,0.38992,0.63046,0.63205,1.5966,7.3986,2.2714,0.83621,0.90724,0.33251,0.44231,12,0.61781,2.5592,0.27521,12.007,0.36996,0.62875,12.102,0.50717,0.80365,12,0.36286,0.071885,0.63106,0.22257,1.6688,2.6652,0.94643,0.25258,1.9292,3.0713,0.041967,0.11564,0.78377,12.011,0.24091,0.21459,0.40767,0.41306,0.40061,0.74838,1.1838,12,0.42903,1.0062,0.26553,0.57659,12.001,1.4451,0.26315,0.77892,0.7312,7.666,0.43858,0.76321,0.039669,0.12366,0.36444,0.39809,11.469,1.8264,0.73661,0.4274,0.034185,0.66881,0.11494,0.19809,3.934,0.33959,0.22814,12,12,0.57137,0.52287,1.2257,0.72035,1.3626,12.008,0.9471,0.26987,0.45487,0.1013,0.29931,0.14392,8.0237,0.31485,1.2363,1.6798,12.018,1.6961,0.13467,0.13585,0.98307,0.053164,1.1742,0.27008,5.9941,0.6269,11.672,0.50149,0.33787,3.3075,0.70705,0.3465,0.51742,0.18644,0.17846,0.22916,0.28015,1.6088,0.42037,0.16678,0.10308,0.37343,0.62273,0.091721,0.19915,11.055,1.3385,0.43277,0.31979,12.021,0.36387,0.39394,0.37739,0.88588,12.004,0.70053,0.82679,0.30891,0.070471,0.079682,1.2257,0.81441,0.051088,1.3641,1.0796,1.2273,12.05,0.33207,2.77,10.449,0.27584,0.87192,0.65239,0.08624,10.192,12.003,1.0689,0.31779,1.2153,1.6573,0.33955,0.44629,6.604,3.039,0.33488,0.10296,11.483,12.074,1.6055
